"ITEMPLAN MADRE	NOMBRE	PROYECTO	SUB PROYECTO	PRIORIDAD	SOLICITUD	TIPO SOLICITUD	PEP	MONTO	ESTADO SOLICITUD	FECHA CREACION	FECHA VALIDACION	ESTADO FIRMA	ORDEN DE COMPRA	#CERTI.	EECC	ENCARGADO	NUMERO DE CARTA	FECHA DE RECEPCION	ESTADO ITEM MADRE"
"M-20-08-003	OF.10148-2019 MTC - Reubicacion de Redes en Evitamiento Trujillo, Evitamiento Pacasmayo, Tramo San José de Moro - Mocupe y Evitamiento Chiclayo - Auto	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-11-00056	EDICION OC	P-0055-20-0188-00010	159,042.43	ATENDIDO	2020-11-09 12:25:16	2021-01-07 12:04:40		9403177318		COBRA	PROVIAS MTC	OFICIO n° 10148-2019-MTC/20.22.04	2020/08/07	Certificado"
"M-20-08-003	OF.10148-2019 MTC - Reubicacion de Redes en Evitamiento Trujillo, Evitamiento Pacasmayo, Tramo San José de Moro - Mocupe y Evitamiento Chiclayo - Auto	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-11-00075	CERTIFICACION OC	P-0055-20-0188-00010	159,042.43	ATENDIDO	2020-11-09 12:28:13	2020-11-13 00:31:42	ATENDIDO GERENTE	9403177318	5030795239	COBRA	PROVIAS MTC	OFICIO n° 10148-2019-MTC/20.22.04	2020/08/07	Certificado"
"M-20-08-002	ESCALERAS Y PUENTES  COSTA VERDE  - BARRANCO 	OBRA PUBLICA	EMAPE	SI	OP-2020-08-00001	CREACION OC	P-0055-20-0188-00010	730.00	ATENDIDO	2020-08-05 15:41:30	2020-08-25 19:07:04		9403181085		COBRA	EMAPE	EMAPE OF 261-2019 COSTA VERDE	2020/08/05	Certificado"
"M-20-08-002	ESCALERAS Y PUENTES  COSTA VERDE  - BARRANCO 	OBRA PUBLICA	EMAPE	SI	OP-2020-11-00052	EDICION OC	P-0055-20-0188-00010	693.35	ATENDIDO	2020-11-09 12:25:16	2021-01-07 12:08:26		9403181085		COBRA	EMAPE	EMAPE OF 261-2019 COSTA VERDE	2020/08/05	Certificado"
"M-20-08-002	ESCALERAS Y PUENTES  COSTA VERDE  - BARRANCO 	OBRA PUBLICA	EMAPE	SI	OP-2020-11-00071	CERTIFICACION OC	P-0055-20-0188-00010	693.35	ATENDIDO	2020-11-09 12:28:13	2020-11-13 00:32:59	ATENDIDO GERENTE	9403181085	5030794002	COBRA	EMAPE	EMAPE OF 261-2019 COSTA VERDE	2020/08/05	Certificado"
"M-20-08-001	COSNTRUCCION DEL PUENTE SANTA ROSA, ACCESOS, ROTONDA Y PASOS A DESNIVEL 	OBRA PUBLICA	CONSORCIOS PRIVADOS	SI	OP-2020-08-00010	CREACION OC	P-0055-20-0188-00010	2,330.00	ATENDIDO	2020-08-20 10:58:59	2020-08-25 14:46:07		9403177297		COBRA	PROVIAS MTC	S-2019-0338 LIMA del 15-04-2019	0000/00/00	Certificado"
"M-20-08-001	COSNTRUCCION DEL PUENTE SANTA ROSA, ACCESOS, ROTONDA Y PASOS A DESNIVEL 	OBRA PUBLICA	CONSORCIOS PRIVADOS	SI	OP-2020-11-00057	EDICION OC	P-0055-20-0188-00010	1,637.55	ATENDIDO	2020-11-09 12:25:16	2021-01-07 12:09:42		9403177297		COBRA	PROVIAS MTC	S-2019-0338 LIMA del 15-04-2019	0000/00/00	Certificado"
"M-20-08-001	COSNTRUCCION DEL PUENTE SANTA ROSA, ACCESOS, ROTONDA Y PASOS A DESNIVEL 	OBRA PUBLICA	CONSORCIOS PRIVADOS	SI	OP-2020-11-00076	CERTIFICACION OC	P-0055-20-0188-00010	1,637.55	ATENDIDO	2020-11-09 12:28:13	2020-11-13 00:31:20	ATENDIDO GERENTE	9403177297	5030794000	COBRA	PROVIAS MTC	S-2019-0338 LIMA del 15-04-2019	0000/00/00	Certificado"
"M-20-08-000	AEROPUERTO IQUITOS REUBICACION TDP	OBRA PUBLICA	MTC	SI	OP-2020-08-00008	CREACION OC	P-0055-20-0188-00010	25,000.00	ATENDIDO	2020-08-20 10:45:37	2020-08-20 16:18:15		9403174843		LARI	MTC AEROPUERTO Aeropuerto Internacional Coronel FAP Francisco Secada Vignetta	OF 1633-2020-MTC-19-03-2020	2020/08/31	Certificado"
"M-20-08-000	AEROPUERTO IQUITOS REUBICACION TDP	OBRA PUBLICA	MTC	SI	OP-2020-11-00055	EDICION OC	P-0055-20-0188-00010	4,200.11	ATENDIDO	2020-11-09 12:25:16	2021-01-07 12:10:18		9403174843		LARI	MTC AEROPUERTO Aeropuerto Internacional Coronel FAP Francisco Secada Vignetta	OF 1633-2020-MTC-19-03-2020	2020/08/31	Certificado"
"M-20-08-000	AEROPUERTO IQUITOS REUBICACION TDP	OBRA PUBLICA	MTC	SI	OP-2020-11-00074	CERTIFICACION OC	P-0055-20-0188-00010	4,200.11	ATENDIDO	2020-11-09 12:28:13	2020-11-13 00:32:01	ATENDIDO GERENTE	9403174843	5030794128	LARI	MTC AEROPUERTO Aeropuerto Internacional Coronel FAP Francisco Secada Vignetta	OF 1633-2020-MTC-19-03-2020	2020/08/31	Certificado"
"M-20-07-006	PROTECCION DE DUCTOS  AV, DOMINGO ORUE TRAMO COMPRENDIDO DESDE LA AV PASEO DE LA REPÚBLICA HASTA LA AV REPÚBLICA DE PANAMÁ, DISTRITO DE SURQUILLO, PRO	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2020-07-00015	CREACION OC	P-0055-20-0114-00003	73,215.00	ATENDIDO	2020-07-30 15:42:13	2020-07-30 19:44:56		9403149318		COBRA	MUNICIPALIDAD METROPOLITANA DE LIMA	CARTA 307-2020-MML/PGRLM-SRI DEL 15 DE JUNIO 	2020/07/30	Cancelado"
"M-20-07-006	PROTECCION DE DUCTOS  AV, DOMINGO ORUE TRAMO COMPRENDIDO DESDE LA AV PASEO DE LA REPÚBLICA HASTA LA AV REPÚBLICA DE PANAMÁ, DISTRITO DE SURQUILLO, PRO	OBRA PUBLICA	MUNICIPALIDADES	NO	OP-2020-11-00019	ANULACION POS. OC	P-0055-20-0114-00003	73,215.00	ATENDIDO	2020-11-09 11:32:04	2020-11-11 19:21:14		9403149318		COBRA	MUNICIPALIDAD METROPOLITANA DE LIMA	CARTA 307-2020-MML/PGRLM-SRI DEL 15 DE JUNIO 	2020/07/30	Cancelado"
"M-20-07-005	Movimiento de cables casa - Ex congresista Lourdes Alcorta	OBRA PUBLICA	MUNICIPALIDADES	SI	OP-2020-07-00013	CREACION OC	P-0055-20-0114-00005	23,000.00	ATENDIDO	2020-07-24 17:29:51	2020-08-10 18:06:04		9403160497		COBRA	LOURDES ALCORTA	S/N	2020/07/24	Cancelado"
"M-20-07-005	Movimiento de cables casa - Ex congresista Lourdes Alcorta	OBRA PUBLICA	MUNICIPALIDADES	SI	OP-2020-12-00071	ANULACION POS. OC	P-0055-20-0114-00005	23,000.00	ATENDIDO	2020-12-17 14:00:33	2021-01-11 18:56:09		9403160497		COBRA	LOURDES ALCORTA	S/N	2020/07/24	Cancelado"
"M-20-07-004	TRABAJOS PARCIALES EN FRONTIS EN ALMACEBES BSF - Km 40 del Puente Quebrada Seca - Punta Hermosa	OBRA PUBLICA	MUNICIPALIDADES	SI	OP-2020-07-00012	CREACION OC	P-0055-20-0188-00010	14,500.00	ATENDIDO	2020-07-16 11:05:36	2020-09-16 16:50:20		9403214810		DOMINION	Municipalidades	S/N	2020/07/16	Certificado"
"M-20-07-004	TRABAJOS PARCIALES EN FRONTIS EN ALMACEBES BSF - Km 40 del Puente Quebrada Seca - Punta Hermosa	OBRA PUBLICA	MUNICIPALIDADES	SI	OP-2020-11-00051	EDICION OC	P-0055-20-0188-00010	8,690.96	ATENDIDO	2020-11-09 12:25:16	2020-12-15 18:10:45		9403214810		DOMINION	Municipalidades	S/N	2020/07/16	Certificado"
"M-20-07-004	TRABAJOS PARCIALES EN FRONTIS EN ALMACEBES BSF - Km 40 del Puente Quebrada Seca - Punta Hermosa	OBRA PUBLICA	MUNICIPALIDADES	SI	OP-2020-11-00070	CERTIFICACION OC	P-0055-20-0188-00010	8,690.96	ATENDIDO	2020-11-09 12:28:12	2020-11-13 00:33:15	ATENDIDO GERENTE	9403214810	5030795247	DOMINION	Municipalidades	S/N	2020/07/16	Certificado"
"M-20-07-003	CREACIÓN DEL PASO A DESNIVEL EN LA INTERSECCIÓN DE LA AV. LAS PALMERAS-AV.JAVIER PRADO ESTE	OBRA PUBLICA	EMAPE	NO	OP-2020-08-00016	CREACION OC	P-0055-20-0681-00002	180,000.00	ATENDIDO	2020-08-21 15:14:44	2020-08-25 16:57:21		9403181093		LARI	EMAPE	983-2019	2020/07/13	Cerrado"
"M-20-07-003	CREACIÓN DEL PASO A DESNIVEL EN LA INTERSECCIÓN DE LA AV. LAS PALMERAS-AV.JAVIER PRADO ESTE	OBRA PUBLICA	EMAPE	NO	OP-2020-09-00010	EDICION OC	P-0055-20-0114-00004	180,000.00	ATENDIDO	2020-09-16 18:10:29	2020-09-17 17:46:30		9403181093		LARI	EMAPE	983-2019	2020/07/13	Cerrado"
"M-20-07-003	CREACIÓN DEL PASO A DESNIVEL EN LA INTERSECCIÓN DE LA AV. LAS PALMERAS-AV.JAVIER PRADO ESTE	OBRA PUBLICA	EMAPE	NO	OP-2020-11-00020	ANULACION POS. OC	P-0055-20-0681-00002	180,000.00	ATENDIDO	2020-11-09 11:32:53	2020-11-11 19:21:08		9403181093		LARI	EMAPE	983-2019	2020/07/13	Cerrado"
"M-20-07-002	DEFINITVO - VARIANTE DE UCHUMAYO TRAMO III PUENTE SAN ISIDRO Y VIA DE EVITAMIENTO	OBRA PUBLICA	GOBIERNOS REGIONALES	SI	OP-2020-07-00011	CREACION OC	P-0055-20-0188-00010	11,790.00	ATENDIDO	2020-07-08 18:47:34	2020-07-22 11:22:37		9403135104		DOMINION	GOBIERNO REGIONAL DE AREQUIPA	CONTRATO N° 012-2017-GRA TRAMO III	2020/07/08	Certificado"
"M-20-07-002	DEFINITVO - VARIANTE DE UCHUMAYO TRAMO III PUENTE SAN ISIDRO Y VIA DE EVITAMIENTO	OBRA PUBLICA	GOBIERNOS REGIONALES	SI	OP-2021-07-00058	EDICION OC	P-0055-20-0188-00010	307.40	ATENDIDO	2021-07-19 18:35:13	2021-07-20 08:28:55		9403135104		DOMINION	GOBIERNO REGIONAL DE AREQUIPA	CONTRATO N° 012-2017-GRA TRAMO III	2020/07/08	Certificado"
"M-20-07-002	DEFINITVO - VARIANTE DE UCHUMAYO TRAMO III PUENTE SAN ISIDRO Y VIA DE EVITAMIENTO	OBRA PUBLICA	GOBIERNOS REGIONALES	SI	OP-2021-07-00059	CERTIFICACION OC	P-0055-20-0188-00010	307.40	ATENDIDO	2021-08-23 09:32:10	2021-09-08 01:26:07	ATENDIDO GERENTE	9403135104	5033445107	DOMINION	GOBIERNO REGIONAL DE AREQUIPA	CONTRATO N° 012-2017-GRA TRAMO III	2020/07/08	Certificado"
"M-20-07-001	OVALO 26 DE NOVIEMBRE -  AV LOS HEROES - AV PACHACUTEC - 2	OBRA PUBLICA	EMAPE	SI	OP-2020-07-00010	CREACION OC	P-0055-20-0188-00010	8,513.10	ATENDIDO	2020-07-06 16:45:31	2020-07-22 11:34:40		9403135105		LARI	EMAPE	SIN CARTA CORREO DE FREDDY DEL 02 DE JULIO DE	2020/07/02	Cancelado"
"M-20-07-001	OVALO 26 DE NOVIEMBRE -  AV LOS HEROES - AV PACHACUTEC - 2	OBRA PUBLICA	EMAPE	SI	OP-2020-10-00009	ANULACION POS. OC	P-0055-20-0188-00010	8,513.10	ATENDIDO	2020-10-15 15:35:31	2021-01-11 18:57:01		9403135105		LARI	EMAPE	SIN CARTA CORREO DE FREDDY DEL 02 DE JULIO DE	2020/07/02	Cancelado"
"M-20-07-000	ZONA DE EMERGENCIA DEL SECTOR 3: Km 05+593 ? Km 14+680 (Dv. AREQUIPA - YURA)? DEL CORREDOR VIAL INTEROCEÁNICO SUR PERÚ ? BRASIL / TRAMO 5 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-11-00033	ANULACION POS. OC	P-0055-20-0114-00005	30,000.00	ATENDIDO	2020-11-09 11:34:32	2020-11-11 19:21:00		9403135107		DOMINION	PROVIAS MTC	Presupuesto N° 16-2020, remitido mediante Car	2020/06/26	Certificado"
"M-20-07-000	ZONA DE EMERGENCIA DEL SECTOR 3: Km 05+593 ? Km 14+680 (Dv. AREQUIPA - YURA)? DEL CORREDOR VIAL INTEROCEÁNICO SUR PERÚ ? BRASIL / TRAMO 5 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-12-00022	CREACION OC	P-0055-20-0114-00005	22,838.00	ATENDIDO	2020-12-10 18:36:52	2020-12-14 10:57:11		9403349583		DOMINION	PROVIAS MTC	Presupuesto N° 16-2020, remitido mediante Car	2020/06/26	Certificado"
"M-20-07-000	ZONA DE EMERGENCIA DEL SECTOR 3: Km 05+593 ? Km 14+680 (Dv. AREQUIPA - YURA)? DEL CORREDOR VIAL INTEROCEÁNICO SUR PERÚ ? BRASIL / TRAMO 5 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-12-00052	EDICION OC	P-0055-20-0114-00005	12,523.22	ATENDIDO	2020-12-15 13:33:38	2020-12-16 11:51:44		9403349583		DOMINION	PROVIAS MTC	Presupuesto N° 16-2020, remitido mediante Car	2020/06/26	Certificado"
"M-20-07-000	ZONA DE EMERGENCIA DEL SECTOR 3: Km 05+593 ? Km 14+680 (Dv. AREQUIPA - YURA)? DEL CORREDOR VIAL INTEROCEÁNICO SUR PERÚ ? BRASIL / TRAMO 5 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-12-00053	CERTIFICACION OC	P-0055-20-0114-00005	12,523.22	ATENDIDO	2020-12-15 13:34:28	2021-02-09 16:34:31	ATENDIDO GERENTE	9403349583	5031638195	DOMINION	PROVIAS MTC	Presupuesto N° 16-2020, remitido mediante Car	2020/06/26	Certificado"
"M-20-07-000	ZONA DE EMERGENCIA DEL SECTOR 3: Km 05+593 ? Km 14+680 (Dv. AREQUIPA - YURA)? DEL CORREDOR VIAL INTEROCEÁNICO SUR PERÚ ? BRASIL / TRAMO 5 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2021-02-00017	EDICION OC	P-0055-20-0114-00005	22,838.00	ATENDIDO	2021-02-11 01:51:18	2021-03-01 15:17:46		9403349583		DOMINION	PROVIAS MTC	Presupuesto N° 16-2020, remitido mediante Car	2020/06/26	Certificado"
"M-20-07-000	ZONA DE EMERGENCIA DEL SECTOR 3: Km 05+593 ? Km 14+680 (Dv. AREQUIPA - YURA)? DEL CORREDOR VIAL INTEROCEÁNICO SUR PERÚ ? BRASIL / TRAMO 5 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2021-02-00018	CERTIFICACION OC	P-0055-20-0114-00005	22,838.00	ATENDIDO	2021-02-11 01:51:18	2021-04-12 18:31:58	ATENDIDO GERENTE	9403349583	5031343220	DOMINION	PROVIAS MTC	Presupuesto N° 16-2020, remitido mediante Car	2020/06/26	Certificado"
"M-20-06-018	AGUA BUENA - MEJORAMIENTO DEL TRANSITO REUBICACION TDP	OBRA PUBLICA	GOBIERNOS REGIONALES	SI	OP-2020-07-00001	CREACION OC	P-0055-20-0188-00010	1,000.00	ATENDIDO	2020-07-03 16:23:06	2020-07-22 11:53:28		9403135095		EZENTIS	GOBIERNO REGIONAL DEL CUSCO	Correo - Alonso del 24-06-2020	2020/06/25	Certificado"
"M-20-06-018	AGUA BUENA - MEJORAMIENTO DEL TRANSITO REUBICACION TDP	OBRA PUBLICA	GOBIERNOS REGIONALES	SI	OP-2021-07-00078	EDICION OC	P-0055-20-0188-00010	11,428.93	ATENDIDO	2021-07-26 10:28:17	2021-07-27 17:02:33		9403135095		EZENTIS	GOBIERNO REGIONAL DEL CUSCO	Correo - Alonso del 24-06-2020	2020/06/25	Certificado"
"M-20-06-018	AGUA BUENA - MEJORAMIENTO DEL TRANSITO REUBICACION TDP	OBRA PUBLICA	GOBIERNOS REGIONALES	SI	OP-2021-07-00079	CERTIFICACION OC	P-0055-20-0188-00010	11,428.93	ATENDIDO	2021-08-23 09:32:10	2021-09-08 01:26:23	ATENDIDO GERENTE	9403135095	5033449789	EZENTIS	GOBIERNO REGIONAL DEL CUSCO	Correo - Alonso del 24-06-2020	2020/06/25	Certificado"
"M-20-06-017	EJE DE INTEGRACION VIAL N - TRAMO III - AREQUIPA	OBRA PUBLICA	GOBIERNOS REGIONALES	NO	OP-2020-07-00003	CREACION OC	P-0055-20-0188-00010	5,000.00	ATENDIDO	2020-07-06 12:11:22	2020-07-22 11:50:58		9403135115		DOMINION	CONSORCIO VIAL II ( GOBIERNO REGIONAL AREQUIPA)	S/N DE FECHA 04 DE MARZO DEL 2019 	2020/06/25	Cancelado"
"M-20-06-017	EJE DE INTEGRACION VIAL N - TRAMO III - AREQUIPA	OBRA PUBLICA	GOBIERNOS REGIONALES	NO	OP-2021-01-00005	ANULACION POS. OC	P-0055-20-0188-00010	5,000.00	ATENDIDO	2021-01-13 14:59:01	2021-01-14 12:15:41		9403135115		DOMINION	CONSORCIO VIAL II ( GOBIERNO REGIONAL AREQUIPA)	S/N DE FECHA 04 DE MARZO DEL 2019 	2020/06/25	Cancelado"
"M-20-06-016	PUENTE CHILANGO KM 114+ 720 CARRETERA CIUDAD DE DIOS CAJAMARCA REUBICACION DE INTERFERENCIAS DE RED TDP 	OBRA PUBLICA	CONSORCIOS PRIVADOS	SI	OP-2020-06-00009	CREACION OC	P-0055-20-0188-00010	10.00	ATENDIDO	2020-06-23 16:25:05	2020-07-07 21:14:09		9403105214		COBRA	CONSORCIO PUENTES PERU	N°32-2019 DEL 19 DE MARZO 2019	2020/06/23	Certificado"
"M-20-06-016	PUENTE CHILANGO KM 114+ 720 CARRETERA CIUDAD DE DIOS CAJAMARCA REUBICACION DE INTERFERENCIAS DE RED TDP 	OBRA PUBLICA	CONSORCIOS PRIVADOS	SI	OP-2020-11-00050	EDICION OC	P-0055-20-0188-00010	380.00	ATENDIDO	2020-11-09 12:25:16	2021-01-07 12:09:22		9403105214		COBRA	CONSORCIO PUENTES PERU	N°32-2019 DEL 19 DE MARZO 2019	2020/06/23	Certificado"
"M-20-06-016	PUENTE CHILANGO KM 114+ 720 CARRETERA CIUDAD DE DIOS CAJAMARCA REUBICACION DE INTERFERENCIAS DE RED TDP 	OBRA PUBLICA	CONSORCIOS PRIVADOS	SI	OP-2020-11-00069	CERTIFICACION OC	P-0055-20-0188-00010	380.00	ATENDIDO	2020-11-09 12:28:12	2020-11-13 00:30:45	ATENDIDO GERENTE	9403105214	5030794004	COBRA	CONSORCIO PUENTES PERU	N°32-2019 DEL 19 DE MARZO 2019	2020/06/23	Certificado"
"M-20-06-015	MEJORAMIENTO DE VIA EXPRESA DE CUSCO . REUBICACION DE TELEFONICA	OBRA PUBLICA	GOBIERNOS REGIONALES	SI	OP-2020-08-00011	CREACION OC	P-0055-20-0188-00010	60,000.00	ATENDIDO	2020-08-20 10:59:36	2020-08-25 14:46:13		9403177307		EZENTIS	GOBIERNO REGIONAL DE CUSCO	OFICIO N°1100- 972-2019	2020/06/23	Certificado"
"M-20-06-015	MEJORAMIENTO DE VIA EXPRESA DE CUSCO . REUBICACION DE TELEFONICA	OBRA PUBLICA	GOBIERNOS REGIONALES	SI	OP-2020-11-00058	EDICION OC	P-0055-20-0188-00010	53,217.23	ATENDIDO	2020-11-09 12:25:16	2020-12-15 18:12:17		9403177307		EZENTIS	GOBIERNO REGIONAL DE CUSCO	OFICIO N°1100- 972-2019	2020/06/23	Certificado"
"M-20-06-015	MEJORAMIENTO DE VIA EXPRESA DE CUSCO . REUBICACION DE TELEFONICA	OBRA PUBLICA	GOBIERNOS REGIONALES	SI	OP-2020-11-00077	CERTIFICACION OC	P-0055-20-0188-00010	53,217.23	ATENDIDO	2020-11-09 12:28:13	2020-11-13 00:33:34	ATENDIDO GERENTE	9403177307	5030795244	EZENTIS	GOBIERNO REGIONAL DE CUSCO	OFICIO N°1100- 972-2019	2020/06/23	Certificado"
"M-20-06-014	RAMIRO PRIALE TRAMO ÑAÑA - PUENTE LOS ANGELES REUBICACION TDP	OBRA PUBLICA	MUNICIPALIDADES	SI	OP-2020-08-00012	CREACION OC	P-0055-20-0188-00010	37,000.00	ATENDIDO	2020-08-20 10:59:52	2020-08-25 14:46:17		9403177332		LARI	MUNICIPALIDAD METROPOLITANA DE LIMA - RUTAS DE LIMA	CARTA N° 058-2020 MML DEL 21-01-2020	2020/06/23	Cerrado"
"M-20-06-014	RAMIRO PRIALE TRAMO ÑAÑA - PUENTE LOS ANGELES REUBICACION TDP	OBRA PUBLICA	MUNICIPALIDADES	SI	OP-2020-11-00078	EDICION OC	P-0055-20-0188-00010	37,000.00	ATENDIDO	2020-11-09 12:39:16	2020-11-11 19:01:35		9403177332		LARI	MUNICIPALIDAD METROPOLITANA DE LIMA - RUTAS DE LIMA	CARTA N° 058-2020 MML DEL 21-01-2020	2020/06/23	Cerrado"
"M-20-06-014	RAMIRO PRIALE TRAMO ÑAÑA - PUENTE LOS ANGELES REUBICACION TDP	OBRA PUBLICA	MUNICIPALIDADES	SI	OP-2020-12-00070	ANULACION POS. OC	P-0055-20-0188-00010	37,000.00	ATENDIDO	2020-12-17 10:18:51	2021-01-29 10:40:32		9403177332		LARI	MUNICIPALIDAD METROPOLITANA DE LIMA - RUTAS DE LIMA	CARTA N° 058-2020 MML DEL 21-01-2020	2020/06/23	Cerrado"
"M-20-06-013	PUENTES ANCASH - JUNIN  OBRAS 01, 03 y 04 REUB. DE INFRAEST TDP  EN LA CONSTRUCCION DE PUENTES DE REEMPLAZO  	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-06-00006	CREACION OC	P-0055-20-0188-00010	80,000.00	ATENDIDO	2020-06-23 13:26:03	2020-06-24 14:45:05		9403092435		LARI	PROVIAS MTC	OFICIO 32953 MTC del 02-10-2019	2020/06/23	Certificado"
"M-20-06-013	PUENTES ANCASH - JUNIN  OBRAS 01, 03 y 04 REUB. DE INFRAEST TDP  EN LA CONSTRUCCION DE PUENTES DE REEMPLAZO  	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-11-00049	EDICION OC	P-0055-20-0188-00010	7,948.73	ATENDIDO	2020-11-09 12:25:16	2021-01-07 12:05:05		9403092435		LARI	PROVIAS MTC	OFICIO 32953 MTC del 02-10-2019	2020/06/23	Certificado"
"M-20-06-013	PUENTES ANCASH - JUNIN  OBRAS 01, 03 y 04 REUB. DE INFRAEST TDP  EN LA CONSTRUCCION DE PUENTES DE REEMPLAZO  	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-11-00068	CERTIFICACION OC	P-0055-20-0188-00010	7,948.73	ATENDIDO	2020-11-09 12:28:12	2020-11-15 22:36:52	ATENDIDO GERENTE	9403092435	5030803766	LARI	PROVIAS MTC	OFICIO 32953 MTC del 02-10-2019	2020/06/23	Certificado"
"M-20-06-012	Puentes Puno obra 3 MTC 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-11-00032	ANULACION POS. OC	P-0055-20-0114-00005	100,000.00	ATENDIDO	2020-11-09 11:34:25	2020-11-11 19:20:43		9403135121		EZENTIS	PROVIAS MTC	LISTA PRIORIZADA DE ALONSO CORNELIO - CORREO 	2020/06/23	Certificado"
"M-20-06-012	Puentes Puno obra 3 MTC 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-12-00004	CREACION OC	P-0055-20-0114-00005	83,793.98	ATENDIDO	2020-12-01 12:42:16	2020-12-11 12:26:04		9403334794		EZENTIS	PROVIAS MTC	LISTA PRIORIZADA DE ALONSO CORNELIO - CORREO 	2020/06/23	Certificado"
"M-20-06-012	Puentes Puno obra 3 MTC 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-12-00015	CERTIFICACION OC	P-0055-20-0114-00005	83,794.00	ATENDIDO	2020-12-07 12:43:53	2020-12-18 01:08:03	ATENDIDO GERENTE	9403334794	5031025200	EZENTIS	PROVIAS MTC	LISTA PRIORIZADA DE ALONSO CORNELIO - CORREO 	2020/06/23	Certificado"
"M-20-06-011	ALCANTARILLAS Reub.TDP en Autopista del Sol - Tramo desde Trujillo - hasta Sullana TC-01 al TC-05 KM 586+510 AL 702+258 Convenio 003 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-11-00048	EDICION OC	P-0055-20-0188-00010	28,994.54	ATENDIDO	2020-11-09 12:25:15	2020-11-11 15:55:53		9403092434		COBRA	PROVIAS MTC	CONVENIO  DE COOPERACION INTERINSTITUCIONAL 0	2020/06/23	Certificado"
"M-20-06-011	ALCANTARILLAS Reub.TDP en Autopista del Sol - Tramo desde Trujillo - hasta Sullana TC-01 al TC-05 KM 586+510 AL 702+258 Convenio 003 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-11-00080	ANULACION POS. OC	P-0055-20-0188-00010	85,000.00	ATENDIDO	2020-11-11 14:24:10	2020-11-11 17:22:41		9403092434		COBRA	PROVIAS MTC	CONVENIO  DE COOPERACION INTERINSTITUCIONAL 0	2020/06/23	Certificado"
"M-20-06-011	ALCANTARILLAS Reub.TDP en Autopista del Sol - Tramo desde Trujillo - hasta Sullana TC-01 al TC-05 KM 586+510 AL 702+258 Convenio 003 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-11-00081	CREACION OC	P-0055-20-0188-00010	28,994.54	ATENDIDO	2020-11-11 14:27:06	2020-11-13 11:59:20		9403305011		COBRA	PROVIAS MTC	CONVENIO  DE COOPERACION INTERINSTITUCIONAL 0	2020/06/23	Certificado"
"M-20-06-011	ALCANTARILLAS Reub.TDP en Autopista del Sol - Tramo desde Trujillo - hasta Sullana TC-01 al TC-05 KM 586+510 AL 702+258 Convenio 003 	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-12-00040	CERTIFICACION OC	P-0055-20-0188-00010	28,994.54	ATENDIDO	2020-12-11 12:51:13	2021-02-11 00:51:52	ATENDIDO GERENTE	9403305011	5031649132	COBRA	PROVIAS MTC	CONVENIO  DE COOPERACION INTERINSTITUCIONAL 0	2020/06/23	Certificado"
"M-20-06-010	PUENTES LAMBAYEQUE EL PAVO - LA LECHE - CHELE	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-06-00004	CREACION OC	P-0055-20-0188-00010	13,800.00	ATENDIDO	2020-06-22 17:36:01	2020-06-24 14:40:19		9403092470		COBRA	PROVIAS MTC	OF. 4195 2020. MTC- 20.22.4 DEL 30 ENERO 2020	2020/06/22	Certificado"
"M-20-06-010	PUENTES LAMBAYEQUE EL PAVO - LA LECHE - CHELE	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-11-00047	EDICION OC	P-0055-20-0188-00010	20,289.15	ATENDIDO	2020-11-09 12:25:15	2021-01-07 11:53:57		9403092470		COBRA	PROVIAS MTC	OF. 4195 2020. MTC- 20.22.4 DEL 30 ENERO 2020	2020/06/22	Certificado"
"M-20-06-010	PUENTES LAMBAYEQUE EL PAVO - LA LECHE - CHELE	OBRA PUBLICA	PROVIAS MTC	SI	OP-2020-11-00066	CERTIFICACION OC	P-0055-20-0188-00010	20,289.15	ATENDIDO	2020-11-09 12:28:12	2020-11-13 00:30:10	ATENDIDO GERENTE	9403092470	5030795246	COBRA	PROVIAS MTC	OF. 4195 2020. MTC- 20.22.4 DEL 30 ENERO 2020	2020/06/22	Certificado"
